7.6756258,46.5059547,1226.75
7.6752415,46.5078888,1219.56
7.6762781,46.5097160,1211.91
7.6783876,46.5110779,1203.81
7.6797066,46.5128250,1195.28
7.6814890,46.5142937,1186.25
7.6766396,46.5265999,967.36
7.6759696,46.5248985,967.09
7.6739283,46.5237808,967.05
7.6712337,46.5237961,967.52
7.6693497,46.5251427,968.19
7.6691651,46.5270348,968.08
7.6705494,46.5287857,967.28
7.6714263,46.5305634,965.95
7.6715593,46.5325127,964.58
7.6713810,46.5342407,963.70
7.6689782,46.5415382,983.70
7.6684518,46.5433693,961.47
7.6673455,46.5449867,962.45
7.6653981,46.5460587,963.20
7.6645145,46.5476379,963.09
7.6645737,46.5491753,964.02
7.6644936,46.5506630,964.69
7.6637859,46.5520287,965.38
7.6631942,46.5534134,965.11
7.6634851,46.5549850,964.84
7.6633863,46.5564651,963.27
7.6632013,46.5579491,962.92
7.6628070,46.5594482,963.13
7.6625171,46.5612640,962.19
7.6619697,46.5631027,962.25
7.6617107,46.5650330,961.69
7.6609664,46.5668564,961.05
7.6603312,46.5686989,960.88
7.6593690,46.5704498,962.20
7.6582618,46.5718079,961.77
7.6569629,46.5735092,962.22
7.6550231,46.5748558,966.36
7.6530285,46.5760231,970.70
7.6506948,46.5769730,974.47
7.6496611,46.5786476,976.69
7.6503234,46.5805435,977.61
7.6510963,46.5823708,976.09
7.6514959,46.5842438,974.73
7.6519718,46.5858459,977.81
7.6523762,46.5870857,982.16
7.6526008,46.5877151,986.95
7.6526699,46.5878029,990.38
7.6527033,46.5877953,992.53
7.6527357,46.5877838,992.48
7.6527543,46.5877800,992.34
7.6527500,46.5877800,992.28
7.6527829,46.5877762,992.17
7.6528406,46.5878143,991.98
7.6529603,46.5883865,991.02
7.6531320,46.5896873,989.20
7.6535487,46.5912857,983.58
7.6538730,46.5932503,967.59
7.6545153,46.5953064,943.83
7.6552610,46.5974083,926.36
7.6566944,46.5993195,907.95
7.6591229,46.6009369,890.84
7.6615939,46.6026306,874.03
7.6639967,46.6045151,858.17
7.6664939,46.6063690,842.69
7.6692538,46.6079178,828.27
7.6720424,46.6095734,819.30
7.6741633,46.6115952,810.48
7.6759768,46.6134720,801.55
7.6779857,46.6154976,792.27
7.6805620,46.6168289,780.78
7.6823792,46.6186638,768.02
7.6845632,46.6202583,758.02
7.6874175,46.6210632,752.53
7.6891007,46.6223526,750.33
7.6896882,46.6236763,747.06
7.6898923,46.6245880,746.80
7.6899505,46.6247444,746.64
7.6900010,46.6247559,745.88
7.6899529,46.6247940,746.19
7.6899085,46.6247635,744.58
7.6900482,46.6247597,743.50
7.6902566,46.6251831,741.83
7.6906114,46.6263733,739.27
7.6912336,46.6279678,737.70
7.6918964,46.6298676,735.00
7.6919703,46.6320267,730.05
7.6917882,46.6341209,718.03
7.6917109,46.6358643,708.92
7.6914744,46.6371536,700.17
7.6912026,46.6376152,696.36
7.6912246,46.6375160,696.39
7.6911993,46.6375618,696.55
7.6912241,46.6375885,696.53
7.6910892,46.6378021,696.45
7.6909180,46.6385574,696.73
7.6908379,46.6396790,696.52
7.6908903,46.6409721,702.67
7.6905904,46.6429977,706.84
7.6901078,46.6452293,703.09
7.6891131,46.6473656,700.80
7.6875439,46.6495285,699.47
7.6859145,46.6513443,698.72
7.6832232,46.6526375,702.19
7.6812696,46.6542320,705.88
7.6801839,46.6561584,706.66
7.6788015,46.6579819,702.84
7.6773148,46.6597939,699.17
7.6760254,46.6618614,696.63
7.6744628,46.6639633,692.61
7.6722870,46.6658173,691.95
7.6711645,46.6680412,690.59
7.6703839,46.6702385,690.55
7.6875215,46.6807404,638.81
7.6866922,46.6818314,637.75
7.6858382,46.6826553,640.55
7.6846914,46.6831894,646.00
7.6834388,46.6837883,651.53
7.6823688,46.6844177,658.05
7.6815281,46.6849442,665.14
7.6809969,46.6853142,672.91
7.6807528,46.6854134,679.11
7.6807427,46.6854134,681.58
7.6807208,46.6854095,681.77
7.6806998,46.6854095,681.86
7.6806688,46.6854095,681.72
7.6806436,46.6854095,681.69
7.6806111,46.6854134,681.59
7.6805730,46.6854172,681.23
7.6805325,46.6854172,681.08
7.6805172,46.6854172,680.84
7.6805067,46.6854172,680.59
7.6805530,46.6854134,680.48
7.6805611,46.6854134,680.41
7.6805472,46.6854210,680.19
7.6805348,46.6854210,679.80
7.6805024,46.6854248,679.61
7.6804757,46.6854286,679.52
7.6804338,46.6854324,679.45
7.6803594,46.6854515,679.36
7.6803236,46.6854630,679.22
7.6802673,46.6854706,679.09
7.6802521,46.6854706,678.92
7.6802297,46.6854668,678.72
7.6802063,46.6854668,678.52
7.6802096,46.6854668,678.39
7.6802149,46.6854439,677.08
7.6802001,46.6854553,673.28
7.6802425,46.6854706,672.13
7.6802998,46.6854515,672.09
7.6803598,46.6854477,666.77
7.6804843,46.6854095,661.63
7.6805277,46.6853752,660.53
7.6804056,46.6853752,659.28
7.6803994,46.6853676,655.41
7.6802983,46.6853752,651.03
7.6801252,46.6853828,647.22
7.6801744,46.6854439,647.19
7.6801920,46.6855202,645.41
7.6803150,46.6857338,644.75
7.6805210,46.6861267,641.61
7.6804171,46.6859703,639.39
7.6803575,46.6859436,638.70
7.6802292,46.6859360,638.88
7.6803484,46.6858215,644.88
7.6803718,46.6856956,645.78
7.6803370,46.6856537,642.70
7.6803389,46.6856842,641.94
7.6803203,46.6856995,642.14
7.6800685,46.6857071,641.73
7.6800265,46.6857376,641.80
7.6800003,46.6857224,642.06
7.6800866,46.6856575,642.56
7.6800957,46.6856613,642.70
7.6794519,46.6861534,642.67
7.6786771,46.6868515,641.67
7.6781487,46.6875458,643.17
7.6775775,46.6880379,649.03
7.6760101,46.6887321,648.86
7.6737614,46.6894760,645.00
7.6713891,46.6897163,636.59
7.6693158,46.6896935,630.06
7.6672273,46.6900330,626.80
7.6652761,46.6908531,623.14
7.6637578,46.6928596,622.41
7.6628780,46.6949883,619.70
7.6606517,46.6966629,618.19
7.6576285,46.6985359,617.03
7.6548800,46.7004166,615.81
7.6526141,46.7020264,615.48
7.6512380,46.7045441,613.31
7.6496749,46.7064781,612.64
7.6469145,46.7083168,612.28
7.6210861,46.7284355,611.48
7.6216779,46.7309494,608.25
7.6224575,46.7329369,609.63
7.6233082,46.7353821,609.47
7.6239510,46.7378120,609.44
7.6244764,46.7400284,608.72
7.6251698,46.7418175,601.30
7.6260529,46.7435760,593.55
7.6277499,46.7451553,594.20
7.6297455,46.7462959,599.03
7.6314783,46.7473564,600.11
7.6328607,46.7483330,594.77
7.6332750,46.7497406,579.58
7.6326923,46.7510948,568.25
7.6320176,46.7523270,559.14
7.6313143,46.7532120,554.13
7.6307812,46.7537155,548.95
7.6306515,46.7538147,549.06
7.6306572,46.7538185,549.03
7.6306701,46.7538185,548.97
7.6306505,46.7538185,548.95
7.6305947,46.7538414,549.00
7.6305881,46.7538414,549.08
7.6305885,46.7538452,549.11
7.6302104,46.7541542,549.81
7.6291304,46.7549782,550.83
7.6275983,46.7560616,551.56
7.6261616,46.7571182,552.56
7.6247683,46.7582321,553.17
7.6231160,46.7592201,552.92
7.6213355,46.7600708,552.86
7.6195083,46.7607689,553.89
7.6172481,46.7607460,554.55
7.6149421,46.7608910,555.52
7.6127844,46.7621307,556.30
7.6107593,46.7638588,556.13
7.6084042,46.7658005,557.06
7.6056666,46.7679710,558.19
7.6027818,46.7702522,558.69
7.5997744,46.7725983,558.94
7.5966415,46.7751465,557.08
7.5932455,46.7778587,554.66
7.5898614,46.7806854,553.77
7.5870700,46.7836571,553.09
7.5851359,46.7867851,551.58
7.5839734,46.7901001,552.25
7.5830631,46.7935104,555.89
7.5820293,46.7969398,558.02
7.5809665,46.8003578,555.59
7.5799975,46.8037605,556.67
7.5790348,46.8072548,557.56
7.5779710,46.8109169,562.02
7.5768342,46.8146591,565.23
7.5756059,46.8185158,564.59
7.5745277,46.8222885,555.45
7.5734148,46.8261261,549.47
7.5722923,46.8298874,545.80
7.5712037,46.8336105,542.00
7.5700698,46.8372955,529.89
7.5689077,46.8413048,521.66
7.5678468,46.8449020,521.08
7.5667868,46.8484764,521.00
7.5656633,46.8519669,519.52
7.5646801,46.8554077,520.39
7.5636687,46.8588066,517.23
7.5626249,46.8622131,513.20
7.5616431,46.8654709,513.06
7.5608902,46.8681412,515.08
7.5603824,46.8699646,519.69
7.5600333,46.8711700,518.83
7.5597510,46.8720398,520.81
7.5595703,46.8726158,518.91
7.5595188,46.8728065,517.31
7.5595808,46.8728333,516.56
7.5595894,46.8728065,516.52
7.5595994,46.8727798,516.52
7.5596018,46.8727722,516.52
7.5596056,46.8727570,516.50
7.5594707,46.8730888,517.19
7.5593061,46.8738365,517.86
7.5592003,46.8745155,517.61
7.5592399,46.8751488,518.56
7.5590730,46.8760414,513.94
7.5584393,46.8779907,511.48
7.5581603,46.8798294,509.02
7.5574880,46.8820724,509.91
7.5564704,46.8844185,510.41
7.5545340,46.8870621,510.23
7.5517802,46.8897514,510.80
7.5496688,46.8923149,511.57
7.5478864,46.8953209,514.84
7.5461330,46.8983574,517.75
7.5443659,46.9014816,530.03
7.5426016,46.9045944,542.33
7.5407290,46.9078026,551.83
7.5388327,46.9110489,553.98
7.5367084,46.9142876,556.92
7.5336919,46.9172668,556.77
7.5304308,46.9202271,557.05
7.5265226,46.9227257,559.20
7.5224247,46.9249916,559.53
7.5182767,46.9271698,559.86
7.5143251,46.9293327,558.86
7.5103922,46.9315262,557.27
7.5065866,46.9336700,555.81
7.5028701,46.9358025,551.78
7.4991751,46.9379082,543.95
7.4953275,46.9400215,539.36
7.4920497,46.9422493,539.81
7.4897690,46.9445038,542.47
7.4877491,46.9465714,546.02
7.4857297,46.9486313,550.59
7.4837832,46.9506416,555.30
7.4824710,46.9529572,555.77
7.4820180,46.9553337,553.36
7.4813924,46.9577866,549.17
7.4807339,46.9602509,547.20
7.4791188,46.9624901,550.80
7.4766827,46.9641266,556.45
7.4733677,46.9652061,561.88
7.4700527,46.9660721,562.05
7.4664459,46.9668083,562.38
7.4627514,46.9670181,561.09
7.4592795,46.9662933,559.91
7.4558921,46.9655228,559.19
7.4526482,46.9646721,558.11
7.4493127,46.9637489,557.22
7.4462304,46.9623718,555.97
7.4440365,46.9603691,553.66
7.4428573,46.9583130,554.25
7.4427710,46.9565697,556.44
7.4424639,46.9553604,559.80
7.4419217,46.9544830,564.91
7.4414287,46.9535789,566.30
7.4410920,46.9527588,569.69
7.4405899,46.9519081,570.53
7.4402156,46.9511032,566.67
7.4403410,46.9504128,567.14
8.5163755,47.3693352,101.11
8.5163126,47.3694077,104.59
8.5162802,47.3694649,105.43
8.5162849,47.3694000,105.12
8.5161095,47.3695221,107.03
8.5161104,47.3695221,106.89
8.5160522,47.3695030,102.29
8.5161982,47.3694229,102.18
8.5161457,47.3694115,102.21
8.5160227,47.3694382,102.27
8.5160580,47.3693352,102.52
8.5159101,47.3692703,104.69
8.5159588,47.3692017,105.43
8.5160418,47.3691788,105.72
8.5161152,47.3691750,106.03
8.5161362,47.3692513,106.32
8.5162849,47.3691978,106.44
8.5163536,47.3694725,107.93
8.5169954,47.3697891,104.97
8.5176563,47.3699379,102.73
8.5187502,47.3703079,97.38
8.5191050,47.3707657,93.41
8.5194130,47.3709145,96.86
8.5194483,47.3708878,98.74
8.5198355,47.3709679,98.05
8.5205984,47.3709717,98.97
8.5213289,47.3707962,97.63
8.5209627,47.3709183,99.02
8.5217113,47.3718567,100.81
8.5219707,47.3719597,100.25
8.5226460,47.3725243,110.29
8.5229864,47.3727875,112.13
8.5234241,47.3725853,112.56
8.5243740,47.3730583,111.84
8.5246906,47.3732758,112.26
8.5260735,47.3731346,111.01
8.5260296,47.3731308,110.89
8.5259819,47.3731613,111.36
8.5261545,47.3731461,117.56
8.5263090,47.3730888,120.93
8.5263033,47.3730049,120.46
8.5262089,47.3729820,118.36
8.5264568,47.3728943,107.11
8.5268240,47.3729210,107.29
8.5313158,47.3730850,118.82
8.5328274,47.3740196,128.56
8.5336704,47.3744431,136.79
8.5337019,47.3744850,143.41
8.5341644,47.3745995,152.63
8.5344973,47.3754997,150.63
8.5352259,47.3763733,154.49
8.5359449,47.3769035,159.37
8.5361404,47.3772316,163.46
8.5361872,47.3773079,165.02
8.5359936,47.3773994,164.83
8.5362511,47.3775139,181.06
8.5362549,47.3775635,194.76
8.5364084,47.3775787,200.96
8.5364943,47.3776779,204.43
8.5366526,47.3777351,208.40
8.5367708,47.3778496,209.64
8.5368090,47.3779602,212.06
8.5369129,47.3780289,215.74
8.5370035,47.3781242,217.48
8.5371227,47.3782196,219.49
8.5372257,47.3782730,222.14
8.5372763,47.3783913,223.54
8.5373344,47.3785095,224.39
8.5374060,47.3785858,228.88
8.5373755,47.3784904,232.73
8.5373020,47.3786316,248.15
8.5373449,47.3786469,251.47
8.5373421,47.3786964,260.24
8.5373354,47.3787041,262.20
8.5373030,47.3786774,261.98
8.5372992,47.3786774,261.59
8.5364771,47.3787842,367.91
8.5363913,47.3787270,376.24
8.5363474,47.3786812,389.48
8.5363607,47.3787041,391.41
8.5363569,47.3786964,391.78
8.5363178,47.3786926,396.13
8.5362625,47.3787155,403.38
8.5362253,47.3787155,403.48
8.5361567,47.3787231,403.73
8.5359812,47.3787041,403.88
8.5356483,47.3787804,404.22
8.5356503,47.3789139,405.31
8.5358410,47.3788834,405.60
8.5360794,47.3788109,405.16
8.5360680,47.3788719,404.21
8.5322504,47.3785858,597.03
8.5317259,47.3799896,412.77
8.5310011,47.3803291,412.49
8.5300722,47.3805656,412.38
8.5291643,47.3808403,411.62
8.5280790,47.3811378,410.45
8.5270023,47.3814316,409.37
8.5253391,47.3814240,404.86
8.5234785,47.3813095,401.29
8.5210590,47.3800392,404.16
8.5196600,47.3783417,403.84
8.5186052,47.3767471,404.80
8.5183964,47.3752670,404.52
8.5737257,47.2872620,483.09
8.5745668,47.2851753,479.10
8.5748491,47.2829132,470.54
8.5752983,47.2806702,463.08
8.5764265,47.2784920,460.47
8.5783434,47.2764130,462.16
8.5790262,47.2740936,465.63
8.5789328,47.2717438,468.29
8.5791006,47.2694511,471.59
8.5805340,47.2672882,474.87
8.5822916,47.2653503,476.91
8.5845814,47.2638359,482.44
8.5861969,47.2620163,488.80
8.5876904,47.2603569,494.75
8.5895348,47.2589912,497.14
8.5913458,47.2576180,496.06
8.5930367,47.2561722,496.72
8.5347776,47.2081108,491.21
8.5316505,47.2070427,494.33
8.5285969,47.2060165,493.04
8.5264225,47.2046661,486.70
8.5258284,47.2026367,468.12
8.5271111,47.2005653,463.74
8.5277214,47.1985741,454.01
8.5259476,47.1966248,449.88
8.5230827,47.1953735,445.51
8.5195541,47.1940041,435.16
8.5180855,47.1919975,429.41
8.5176268,47.1896477,438.70
8.5167551,47.1872597,451.52
8.5166388,47.1850853,461.21
8.5166187,47.1828804,466.48
8.5166130,47.1808014,470.66
8.5164280,47.1789017,471.54
8.5161572,47.1772842,473.84
8.5159245,47.1758881,481.46
8.5158339,47.1747055,481.05
8.5155001,47.1738586,482.80
8.5147943,47.1731415,476.83
8.5143785,47.1729507,469.91
8.5142756,47.1729240,469.35
8.5140038,47.1728783,472.63
8.5139341,47.1728706,474.51
8.5138397,47.1728172,480.80
8.5138121,47.1729279,487.16
8.5137291,47.1729050,486.59
8.5139551,47.1728935,485.29
8.5140629,47.1728401,484.72
8.5139580,47.1726952,488.03
8.5139093,47.1726608,490.17
8.5139771,47.1727638,492.36
8.5141182,47.1729393,494.06
8.5141973,47.1730804,496.27
8.5141964,47.1731720,482.41
8.5135984,47.1728706,480.92
8.5128193,47.1727333,458.84
8.5116110,47.1726341,452.61
8.5099583,47.1729012,448.98
8.5080605,47.1734657,448.74
8.5061131,47.1740265,450.98
8.5042162,47.1746788,452.98
8.5018311,47.1754379,456.99
8.4989786,47.1763191,461.29
8.4957561,47.1773796,466.98
8.4926186,47.1788216,457.00
8.4889479,47.1800232,451.55
8.4811621,47.1819992,459.09
8.4760885,47.1825676,462.98
8.4715614,47.1822243,460.56
8.4678164,47.1812210,438.27
8.4638186,47.1802330,426.54
8.4598551,47.1794777,430.73
8.4561701,47.1779633,431.49
8.4526033,47.1762543,428.77
8.4502201,47.1738739,427.25
8.4494076,47.1711044,424.43
8.4496355,47.1684570,422.13
8.4501925,47.1655502,419.30
8.4505081,47.1629982,419.95
8.4507723,47.1605186,420.10
8.4510441,47.1581421,419.48
8.4513645,47.1557961,418.61
8.4517975,47.1535072,423.18
8.4521389,47.1512718,423.19
8.4522533,47.1490517,418.86
8.4506998,47.1470451,416.40
8.4478712,47.1459084,413.66
8.4446049,47.1453018,413.35
8.4415216,47.1446457,417.95
8.4387140,47.1437798,423.63
8.4357796,47.1430550,428.37
8.4327078,47.1423798,430.98
8.4295673,47.1417427,430.92
8.4261694,47.1412201,432.59
8.4225245,47.1404724,435.05
8.4189262,47.1393967,437.32
8.4157076,47.1374931,435.56
8.4122066,47.1358109,431.71
8.4079237,47.1349335,429.51
8.4038420,47.1335869,425.70
8.4007587,47.1312981,419.93
8.3993845,47.1283607,415.73
8.3980112,47.1253929,415.04
8.3960295,47.1225548,414.64
8.3934517,47.1199989,417.81
8.3909283,47.1173782,420.13
8.3883944,47.1147537,428.37
8.3855057,47.1123848,436.07
8.3822422,47.1102409,444.13
8.3789816,47.1081314,448.95
8.3758020,47.1060486,451.77
8.3726397,47.1040077,456.55
8.3694620,47.1020470,460.17
8.3664169,47.1000633,461.62
8.3633871,47.0981026,462.67
8.3605747,47.0960960,465.73
8.3576260,47.0942154,467.47
8.3547363,47.0921974,464.23
8.3523235,47.0899353,451.73
8.3501778,47.0875244,440.71
8.3469381,47.0859489,433.28
8.3436413,47.0846062,421.45
8.3407898,47.0831680,412.96
8.3382902,47.0816193,405.56
8.3359051,47.0800552,402.54
8.3329248,47.0788994,405.01
8.3298969,47.0780754,407.26
8.3272943,47.0767517,406.33
8.3245411,47.0756378,403.74
8.3216772,47.0746536,401.10
8.3186607,47.0735054,398.04
8.3159122,47.0721626,391.28
8.3132439,47.0708427,389.20
8.3108006,47.0694351,391.35
8.3080673,47.0682526,395.83
8.3053722,47.0669746,403.09
8.3024559,47.0659523,410.34
8.2998781,47.0647507,415.12
8.2969170,47.0639992,415.45
8.2946720,47.0627251,414.63
8.2923727,47.0615616,413.15
8.2895861,47.0610924,413.19
8.2862883,47.0590210,400.76
8.2867050,47.0572052,425.98
8.2878609,47.0556221,426.50
8.2901669,47.0547256,427.91
8.2925501,47.0543785,429.60
8.2969980,47.0521965,447.50
8.3102999,47.0498848,479.88
8.3101702,47.0499115,478.98
8.3102074,47.0499916,466.82
8.3103714,47.0502319,441.62
8.3105011,47.0503159,436.57
8.3105497,47.0502815,434.34
8.3106041,47.0500374,430.76
8.3107929,47.0498238,428.11
8.3107452,47.0496788,431.64
8.3107424,47.0495224,435.72
8.3107843,47.0493813,432.26
8.3107538,47.0492477,431.46
8.3106861,47.0491028,427.17
8.3106937,47.0490265,425.66
8.3106756,47.0489769,426.45
8.3107224,47.0489769,427.29
8.3107347,47.0489960,427.61
8.3107224,47.0490456,428.15
8.3107262,47.0490456,428.19
8.3106461,47.0490150,428.41
8.3106651,47.0489883,429.48
8.3106918,47.0489883,429.89
8.3108091,47.0491142,429.26
8.2976713,47.0325432,438.84
8.2983875,47.0305481,446.62
8.3002319,47.0290031,457.21
8.3019180,47.0274200,464.16
8.3030624,47.0256271,470.55
8.3041410,47.0238609,474.58
8.3051691,47.0220604,475.34
8.3061838,47.0201988,477.53
8.3066492,47.0183029,483.73
8.3070002,47.0164337,493.32
8.3071289,47.0144386,499.88
8.3068066,47.0124054,502.95
8.3065023,47.0103798,508.30
8.3059950,47.0085068,513.73
8.3054543,47.0066147,514.53
8.3066034,47.0049019,509.18
8.2802258,46.9579506,433.44
8.2783566,46.9563484,429.02
8.2776423,46.9544601,427.39
8.2771559,46.9525032,429.32
8.2766008,46.9505653,432.59
8.2760401,46.9485970,437.91
8.2757025,46.9466286,445.29
8.2763071,46.9449921,452.71
8.2773046,46.9436188,459.95
8.2773056,46.9423523,464.84
8.2764215,46.9414940,468.66
8.2757607,46.9409027,472.47
8.2751770,46.9404678,476.41
8.2749195,46.9402466,481.97
8.2749214,46.9402313,483.51
8.2749825,46.9402542,484.43
8.2750025,46.9402847,484.90
8.2750015,46.9402885,484.91
8.2749090,46.9401588,483.86
8.2747030,46.9397087,481.48
8.2746325,46.9390259,480.45
8.2745991,46.9381065,478.50
8.2743483,46.9370384,476.59
8.2739267,46.9357452,475.34
8.2740583,46.9342384,474.21
8.2740068,46.9325447,474.38
8.2733383,46.9307480,473.70
8.2732458,46.9287872,476.02
8.2734985,46.9268417,479.94
8.2733116,46.9248390,482.63
8.2723217,46.9228668,485.38
8.2708645,46.9211731,487.38
8.2693710,46.9195290,490.72
8.2679081,46.9178085,493.71
8.2664862,46.9160500,496.55
8.2658176,46.9141541,498.33
8.2644835,46.9124985,499.87
8.2622137,46.9113770,499.20
8.2601881,46.9099121,495.14
8.2582369,46.9084435,483.99
8.2563591,46.9070282,481.20
8.2544622,46.9055672,484.49
8.2526035,46.9040413,485.70
8.2507172,46.9025192,486.79
8.2493687,46.9008369,488.23
8.2484951,46.8991203,487.95
8.2480011,46.8976440,487.00
8.2478285,46.8963623,489.68
8.2477016,46.8954544,490.30
8.2476101,46.8946152,490.64
8.2475643,46.8940277,489.68
8.2475100,46.8938980,489.91
8.2474718,46.8938942,490.17
8.2474728,46.8938942,490.20
8.2474737,46.8938942,490.19
8.2474756,46.8938942,490.15
8.2474775,46.8938942,490.10
8.2474804,46.8938942,490.05
8.2474823,46.8938942,490.00
8.2474861,46.8938942,489.98
8.2474890,46.8938942,489.94
8.2475071,46.8938904,489.59
8.2475166,46.8938789,488.72
8.2475195,46.8938713,487.41
8.2475176,46.8938751,485.67
8.2475195,46.8938789,483.30
8.2475195,46.8938675,480.62
8.2474546,46.8935623,479.44
8.2473831,46.8929596,479.73
8.2472715,46.8920822,480.03
8.2471209,46.8908882,482.48
8.2468252,46.8894577,483.31
8.2463169,46.8878136,483.09
8.2457094,46.8859520,484.76
8.2450266,46.8839951,486.95
8.2444124,46.8821030,486.33
8.2438402,46.8804092,484.86
8.2426090,46.8791275,483.39
8.2420063,46.8776436,481.40
8.2419634,46.8760185,481.39
8.2416468,46.8744202,480.01
8.2412195,46.8728828,480.29
8.2397757,46.8717842,481.16
8.2380333,46.8709717,481.95
8.2363119,46.8701324,482.48
8.2349701,46.8689003,482.19
8.2333803,46.8677521,480.87
8.2314577,46.8669090,477.96
8.2291317,46.8667984,478.16
8.2271128,46.8660698,475.13
8.2255917,46.8647652,476.13
8.2237930,46.8635521,477.59
8.2222929,46.8621368,478.31
8.2201805,46.8613014,478.20
8.2180662,46.8603821,478.31
8.2164249,46.8589973,477.95
8.2147799,46.8576469,478.09
8.2135315,46.8562164,478.67
8.2130270,46.8546638,479.70
8.2124481,46.8531723,478.27
8.2110920,46.8519096,477.90
8.2094793,46.8507385,478.16
8.2085352,46.8492966,477.77
8.2070570,46.8480034,478.65
8.2054853,46.8467102,479.58
8.2037792,46.8456154,480.78
8.2017851,46.8448181,481.04
8.1996174,46.8439636,481.45
8.1975212,46.8429451,483.04
8.1951742,46.8422699,484.88
8.1930103,46.8419228,487.20
8.1912441,46.8416710,490.04
8.1897717,46.8411560,491.23
8.1888447,46.8401375,492.08
8.1881733,46.8390656,493.56
8.1876640,46.8381195,495.42
8.1871738,46.8373985,495.94
8.1867685,46.8368912,498.46
8.1865511,46.8365746,500.00
8.1864405,46.8364105,499.45
8.1863899,46.8362541,498.26
8.1863699,46.8362045,497.46
8.1863661,46.8362045,497.49
8.1863594,46.8362007,497.47
8.1863565,46.8361969,497.41
8.1863585,46.8361931,497.16
8.1863585,46.8361931,497.05
8.1863594,46.8361931,496.92
8.1863594,46.8361931,496.82
8.1863594,46.8361931,496.83
8.1863594,46.8361931,496.77
8.1863604,46.8361931,496.69
8.1863594,46.8361931,496.70
8.1863594,46.8361931,496.76
8.1863604,46.8361893,496.72
8.1863613,46.8361893,496.84
8.1863594,46.8361893,496.89
8.1863461,46.8361855,496.82
8.1863298,46.8361778,496.83
8.1863317,46.8361664,497.13
8.1863194,46.8361702,497.47
8.1862926,46.8361740,497.00
8.1862507,46.8361778,496.43
8.1861172,46.8360252,495.77
8.1859293,46.8358459,496.41
8.1857243,46.8355942,498.12
8.1855555,46.8353729,502.03
8.1854582,46.8351898,497.67
8.1853752,46.8349648,497.80
8.1852951,46.8346634,497.34
8.1851759,46.8342934,498.43
8.1850595,46.8338737,501.63
8.1850090,46.8333969,504.96
8.1850042,46.8328171,508.93
8.1854172,46.8322411,516.31
8.1860952,46.8316345,520.69
8.1865358,46.8308868,528.69
8.1871872,46.8301811,538.78
8.1873760,46.8293190,548.98
8.1867046,46.8284950,562.02
8.1861048,46.8276100,572.20
8.1854544,46.8267517,583.19
8.1849375,46.8258820,594.70
8.1848660,46.8249550,607.25
8.1844282,46.8240242,616.52
8.1839209,46.8231354,623.84
8.1832542,46.8222618,631.89
8.1823282,46.8215103,641.53
8.1815920,46.8206444,649.59
8.1804953,46.8200302,658.73
8.1796055,46.8192635,667.95
8.1783857,46.8187866,675.52
8.1771383,46.8183441,681.45
8.1764898,46.8174896,689.39
8.1756487,46.8168983,695.61
8.1750965,46.8163300,701.36
8.1747570,46.8156624,708.36
8.1749620,46.8151169,715.92
8.1752443,46.8146973,722.23
8.1754389,46.8142853,727.78
8.1755352,46.8140030,730.75
8.1755905,46.8138428,733.69
8.1756001,46.8138313,736.64
8.1755886,46.8138275,739.02
